dim_campaign_key,campaign_id,campaign_name,campaign_message_type,campaign_start_date,campaign_end_date,campaign_target_count,message_content,campaign_source,campaign_window_id,campaign_target_count_delivered,campaign_window_name,segment_code,segment_desc,is_control
4234,100001047,25 20170406-R15-4AMH-Pre-LYBC-ALL-WE-Remind for membership,ENGAGE - SMS,00:00.0,00:00.0,18076,Don't forget to JOIN our Love Your Body Club and get WELCOME VOUCHER. Dapatkan jg special offers & informasi terkini lainnya dr kami. We'd love to welcome you!,5,1000000096,18074,AMH 3rd Window SMS - THU - 06042017,101364,20170406-R15-4AMH-Pre-LYBC-ALL-WE-Remind for membership,FALSE
4235,100001048,26 20170406-M1-4AMH-FAN-Teens + Millennials -WE-NPD Almond 10%,ENGAGE - SMS,00:00.0,00:00.0,2850,A perfect match for sensitive skin! DISC 10% for NEW Almond Milk & Honey. Diformulasi khusus untuk kulit sensitif dan sering iritasi. s/d 3May17. T&C Apply.,5,1000000096,2849,AMH 3rd Window SMS - THU - 06042017,101307,20170406-M1-4AMH-FAN-Teens + Millennials -WE-NPD Almond 10%,FALSE
4236,100001049,27 20170406-M2-4AMH-LYB-Teens + Millennials -WE-Bundle 1 Almond,ENGAGE - SMS,00:00.0,00:00.0,3767,NEW! Almond Milk & Honey Body Care for sensitive skin. Special Bundle (Shower Gel 250ml+Body Scrub 250ml+Body Butter 200ml) HANYA 529k. s/d 3May17. T&C Apply.,5,1000000096,3767,AMH 3rd Window SMS - THU - 06042017,101310,20170406-M2-4AMH-LYB-Teens + Millennials -WE-Bundle 1 Almond,FALSE
4237,100001050,28 20170406-M3-4AMH-LYB-Teens + Millennials -WE-Bundle 2 Almond,ENGAGE - SMS,00:00.0,00:00.0,9584,YOUR SKIN IS PRECIOUS! Special bundle Almond Milk & Honey (Shower Cream 250ml+Body Lotion 200ml+Bath Lily) HANYA 250k utk kulit sensitif. s/d 3May17. T&C Apply,5,1000000096,9584,AMH 3rd Window SMS - THU - 06042017,101313,20170406-M3-4AMH-LYB-Teens + Millennials -WE-Bundle 2 Almond,FALSE
4238,100001051,29 20170406-M4-4AMH-LYB-Teens + Millennials -WE-Camomile,ENGAGE - SMS,00:00.0,00:00.0,14396,"Cleanse your make up perfectly! Gunakan produk Camomile utk membersihkan make up pd wajah Anda, tanpa membuat kulit jadi kering. Kulit bersih, segar & lembut.",5,1000000096,14396,AMH 3rd Window SMS - THU - 06042017,101315,20170406-M4-4AMH-LYB-Teens + Millennials -WE-Camomile,FALSE
4239,100001052,30 20170406-M5-4AMH-FAN + LYB-Teens + Millennials -WE-New price deo,ENGAGE - SMS,00:00.0,00:00.0,9520,NEW PRICE for ALL DEODORANT! Dapatkan deodorant kesayanganmu mulai dari 99k. Tersedia dalam berbagai aroma segar yang dapat mengurangi bau badan tak sedap.,5,1000000096,9520,AMH 3rd Window SMS - THU - 06042017,101317,20170406-M5-4AMH-FAN + LYB-Teens + Millennials -WE-New price deo,FALSE
4240,100001053,31 20170406-M6-4AMH-FAN + LYB-Teens + Millennials -WE-Special Price,ENGAGE - SMS,00:00.0,00:00.0,23602,"SPECIAL OFFER FOR SMALL SIZE! Any 2 DISC 10%, Any 3 DISC 15% on small size products. Temukan produk kesayanganmu dlm kemasan yg mudah utk berpergian. s/d 3May17. T&C Apply.",5,1000000096,23598,AMH 3rd Window SMS - THU - 06042017,101321,20170406-M6-4AMH-FAN + LYB-Teens + Millennials -WE-Special Price,FALSE
4241,100001054,32 20170406-M7-4AMH-FAN + LYB-Teens + Millennials -WE-New price deo white musk,ENGAGE - SMS,00:00.0,00:00.0,8108,NEW PRICE for WHITE MUSK DEODORANT! Sekarang deodorant beraroma white musk favoritmu bisa didapatkan HANYA dgn harga 109k. Miliki keharumannya sepanjang hari.,5,1000000096,8108,AMH 3rd Window SMS - THU - 06042017,101324,20170406-M7-4AMH-FAN + LYB-Teens + Millennials -WE-New price deo white musk,FALSE
4242,100001055,33 20170406-M8-4AMH-FAN-GenX + Senior + Other-WE-NPD Almond 10%,ENGAGE - SMS,00:00.0,00:00.0,34032,A perfect match for sensitive skin! DISC 10% for NEW Almond Milk & Honey. Diformulasi khusus untuk kulit sensitif dan sering iritasi. s/d 3May17. T&C Apply.,5,1000000096,34031,AMH 3rd Window SMS - THU - 06042017,101326,20170406-M8-4AMH-FAN-GenX + Senior + Other-WE-NPD Almond 10%,FALSE
4243,100001056,34 20170406-M9-4AMH-LYB- GenX + Senior + Other-WE-Bundle 1 Almond,ENGAGE - SMS,00:00.0,00:00.0,5845,NEW! Almond Milk & Honey 100% vegetarian for sensitive skin. Bundle Buy (Shower Gel 250ml+Body Scrub 250ml+Body Butter 200ml) HANYA 529k. s/d 3May17. T&C Apply,5,1000000096,5845,AMH 3rd Window SMS - THU - 06042017,101344,20170406-M9-4AMH-LYB- GenX + Senior + Other-WE-Bundle 1 Almond,FALSE
4244,100001057,35 20170406-M10-4AMH-LYB- GenX + Senior + Other-WE-Bundle 2 Almond,ENGAGE - SMS,00:00.0,00:00.0,10597,YOUR SKIN IS PRECIOUS! Special bundle Almond Milk & Honey (Shower Cream 250ml+Body Lotion 200ml+Bath Lily) HANYA 250k utk kulit sensitif. s/d 3May17. T&C Apply,5,1000000096,10596,AMH 3rd Window SMS - THU - 06042017,101333,20170406-M10-4AMH-LYB- GenX + Senior + Other-WE-Bundle 2 Almond,FALSE
4245,100001058,36 20170406-M11-4AMH-LYB- GenX + Senior + Other-WE-Camomile,ENGAGE - SMS,00:00.0,00:00.0,17516,"Cleanse your make up perfectly! Gunakan produk Camomile utk membersihkan make up pd wajah Anda, tanpa membuat kulit jadi kering. Kulit bersih, segar & lembut.",5,1000000096,17516,AMH 3rd Window SMS - THU - 06042017,101334,20170406-M11-4AMH-LYB- GenX + Senior + Other-WE-Camomile,FALSE
4246,100001059,37 20170406-M12-4AMH-FAN + LYB- GenX + Senior + Other-WE-New price deo,ENGAGE - SMS,00:00.0,00:00.0,10560,NEW PRICE for ALL DEODORANT! Awali hari Anda dgn deodorant kami yg mampu memberi keharuman pada tubuh. Mulai dari 99k dgn berbagai aroma segar yg tahan lama.,5,1000000096,10560,AMH 3rd Window SMS - THU - 06042017,101335,20170406-M12-4AMH-FAN + LYB- GenX + Senior + Other-WE-New price deo,FALSE
4247,100001060,38 20170406-M13-4AMH-FAN + LYB- GenX + Senior + Other-WE-Special Price,ENGAGE - SMS,00:00.0,00:00.0,22228,"SPECIAL OFFERS! Any 2 DISC 10%, any 3 DISC 15% for small size products. Temukan produk kesayanganmu dlm kemasan yg mudah utk berpergian. s/d 3May17. T&C Apply.",5,1000000096,22224,AMH 3rd Window SMS - THU - 06042017,101353,20170406-M13-4AMH-FAN + LYB- GenX + Senior + Other-WE-Special Price,FALSE
4248,100001061,39 20170406-M14-4AMH-FAN + LYB- GenX + Senior + Other-WE-New price deo white musk,ENGAGE - SMS,00:00.0,00:00.0,10604,NEW PRICE for WHITE MUSK DEODORANT! Sekarang deodorant beraroma white musk favoritmu bisa didapatkan HANYA dgn harga 109k. Miliki keharumannya sepanjang hari.,5,1000000096,10604,AMH 3rd Window SMS - THU - 06042017,101339,20170406-M14-4AMH-FAN + LYB- GenX + Senior + Other-WE-New price deo white musk,FALSE
4249,100001062,40 20170406-FM1-4AMH-FAN-WE-NPD 10% AMH,ENGAGE - SMS,00:00.0,00:00.0,185,LOVE YOUR SKIN! Get DISC 10% for New Almond Milk & Honey products. Mampu memberi nutrisi yang dibutuhkan oleh kulit kering dan sensitif. s/d 3May17. T&C Apply.,5,1000000096,185,AMH 3rd Window SMS - THU - 06042017,101284,20170406-FM1-4AMH-FAN-WE-NPD 10% AMH,FALSE
4250,100001063,41 20170406-FM2-4AMH-FAN-WE-NPD 10%  AMH,ENGAGE - SMS,00:00.0,00:00.0,4565,LOVE YOUR SKIN! Get DISC 10% for New Almond Milk & Honey products. Mampu memberi nutrisi yang dibutuhkan oleh kulit kering dan sensitif. s/d 3May17. T&C Apply.,5,1000000096,4563,AMH 3rd Window SMS - THU - 06042017,101287,20170406-FM2-4AMH-FAN-WE-NPD 10%  AMH,FALSE
4251,100001064,42 20170406-FM3-4AMH-FAN-WE-Bundle 2 AMH,ENGAGE - SMS,00:00.0,00:00.0,39533,For Sensitive and Dry Skin! Nikmati harga spesial utk Bundle NEW Almond Milk & Honey (Shower Cream + Body Lotion + Bath Lily) HANYA 250k s/d 3May17. T&C Apply.,5,1000000096,39530,AMH 3rd Window SMS - THU - 06042017,101290,20170406-FM3-4AMH-FAN-WE-Bundle 2 AMH,FALSE
4252,100001065,43 20170406-FM4-4AMH-FAN-WE-Bundle 2 AMH,ENGAGE - SMS,00:00.0,00:00.0,131673,For Sensitive and Dry Skin! Nikmati harga spesial utk Bundle NEW Almond Milk & Honey (Shower Cream + Body Lotion + Bath Lily) HANYA 250k s/d 3May17. T&C Apply.,5,1000000096,131661,AMH 3rd Window SMS - THU - 06042017,101291,20170406-FM4-4AMH-FAN-WE-Bundle 2 AMH,FALSE
4253,100001067,AMH 2nd Push Notification - FRI - 07042017,ENGAGE - MOBILE APP NOTIFICATION,00:00.0,00:00.0,71668,Nature's Gift For Your Sensitive Skin,5,1000000097,60149,AMH 2nd Window Push Notification - FRI - 07042017,101535,20170407-2-4AMH-ALL-Push Notification #2,FALSE
4254,100001068,1 20170410-Y1-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Shea,ENGAGE - SMS,00:00.0,00:00.0,1323,Enjoy richly hydrating experience! Lengkapi rangkaian produk Shea Anda hanya dengan menukarkan 70 poin. s/d 3May17. T&C Apply. Klik www.bit.ly/lybcredemption,5,1000000098,1323,AMH 4th Window SMS - MON - 10042017,101406,20170410-Y1-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Shea,FALSE
4255,100001069,2 20170410-Y2-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Fuji Green Tea,ENGAGE - SMS,00:00.0,00:00.0,891,Revive your mind and cleanse your body! Tukarkan poin Anda dg rangkaian Fuji Green Tea. Mulai dr 70 poin. s/d 3May17. T&C Apply. Klik www.bit.ly/lybcredemption,5,1000000098,891,AMH 4th Window SMS - MON - 10042017,101407,20170410-Y2-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Fuji Green Tea,FALSE
4256,100001070,3 20170410-Y3-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Voyage,ENGAGE - SMS,00:00.0,00:00.0,2431,Get inspired by the SCENTS OF THE WORLD! Lengkapi Voyage Polynesian & Fijian Water Lotus Anda mulai 50 poin. s/d 3May17. T&C Apply. www.bit.ly/lybcredemption,5,1000000098,2431,AMH 4th Window SMS - MON - 10042017,101408,20170410-Y3-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Voyage,FALSE
4257,100001071,4 20170410-Y4-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Gift AMH,ENGAGE - SMS,00:00.0,00:00.0,32540,"It's a happy gift for you, honey! Kini tersedia ALMOND MILK & HONEY GIFT kemasan cube mulai dr 139k. Dapatkan juga dlm kemasan lainnya. s/d 3May17. T&C Apply.",5,1000000098,32540,AMH 4th Window SMS - MON - 10042017,101409,20170410-Y4-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WD-Gift AMH,FALSE
4258,100001072,5 20170410-L1-4AMH-ALL-ALL-WD-GREEN TEA SHOWER GEL 250ML,ENGAGE - SMS,00:00.0,00:00.0,2042,Try our refreshingly scented shower gel! Redeem poin Anda dan dapatkan Fuji Green Tea Shower Gel 250ml. s/d 3May17. T&C Apply. Klik www.bit.ly/lybcredemption,5,1000000098,2042,AMH 4th Window SMS - MON - 10042017,101306,20170410-L1-4AMH-ALL-ALL-WD-GREEN TEA SHOWER GEL 250ML,FALSE
4259,100001073,6 20170410-L2-4AMH-ALL-ALL-WD-Reminder Point,ENGAGE - SMS,00:00.0,00:00.0,12166,REDEEM YOUR POINT BEFORE EXPIRED! Jangan lupa utk menukarkan poin Anda dgn produk-produk spesial dari kami. Klik disini utk katalog www.bit.ly/lybcredemption,5,1000000098,12164,AMH 4th Window SMS - MON - 10042017,101309,20170410-L2-4AMH-ALL-ALL-WD-Reminder Point,FALSE
4260,100001074,7 20170410-L3-4AMH-ALL-ALL-WD-RENO - VITAMIN E FACE WASH 125ML,ENGAGE - SMS,00:00.0,00:00.0,722,REDEEM poin Anda & dapatkan Vitamin E Face Wash (110 poin). Protect your skin from radiation and polution! s/d 3May17. T&C Aplly. www.bit.ly/lybcredemption,5,1000000098,722,AMH 4th Window SMS - MON - 10042017,101314,20170410-L3-4AMH-ALL-ALL-WD-RENO - VITAMIN E FACE WASH 125ML,FALSE
4261,100001075,8 20170410-L4-4AMH-ALL-ALL-WD-Reminder Point,ENGAGE - SMS,00:00.0,00:00.0,9182,REDEEM YOUR POINT BEFORE EXPIRED! Jangan lupa utk menukarkan poin Anda dgn produk-produk spesial dari kami. Klik disini utk katalog www.bit.ly/lybcredemption,5,1000000098,9181,AMH 4th Window SMS - MON - 10042017,101319,20170410-L4-4AMH-ALL-ALL-WD-Reminder Point,FALSE
4262,100001076,9 20170410-M1-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point pay vit e face wash,ENGAGE - SMS,00:00.0,00:00.0,19739,Shield your skin from polution! Dapatkan potongan pembelanjaan dengan Pay with Point dan lindungi kulit Anda dgn Vitamin E Face Wash. s/d 3may17. T&C Apply.,5,1000000098,19738,AMH 4th Window SMS - MON - 10042017,101358,20170410-M1-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point pay vit e face wash,FALSE
4263,100001077,10 20170410-M2-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point vit e face wash,ENGAGE - SMS,00:00.0,00:00.0,1007,REDEEM poin Anda & dapatkan Vitamin E Face Wash (110 poin). Protect your skin from radiation and polution! s/d 3May17. T&C Aplly. www.bit.ly/lybcredemption,5,1000000098,1007,AMH 4th Window SMS - MON - 10042017,101362,20170410-M2-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point vit e face wash,FALSE
4264,100001078,11 20170410-M3-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point lip&cheek stain,ENGAGE - SMS,00:00.0,00:00.0,302,REDEEM poin Anda & dapatkan Lip & Cheek Stain (165 poin). Give your lips and cheeks a natural pop colour! s/d 3May17. T&C Apply. Klik www.bit.ly/lybcredemption,5,1000000098,302,AMH 4th Window SMS - MON - 10042017,101365,20170410-M3-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point lip&cheek stain,FALSE
4265,100001079,12 20170410-M4-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point fresh sorbet blush,ENGAGE - SMS,00:00.0,00:00.0,269,REDEEM poin Anda dan dapatkan Fresh Sorbet Blush (220 poin). Light as air and long lasting result! s/d 3May17. T&C Apply. Klik www.bit.ly/lybcredemption,5,1000000098,269,AMH 4th Window SMS - MON - 10042017,101366,20170410-M4-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point fresh sorbet blush,FALSE
4266,100001080,13 20170410-M5-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point pay deo white musk,ENGAGE - SMS,00:00.0,00:00.0,13449,Spread musky scent all day! Dapatkan potongan pembelanjaan dengan Pay with Point dan nikmati keunggulan dari White Musk Deodorant kami! s/d 3May17. T&C Apply.,5,1000000098,13449,AMH 4th Window SMS - MON - 10042017,101368,20170410-M5-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point pay deo white musk,FALSE
4267,100001081,14 20170410-M6-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point pay body mist white,ENGAGE - SMS,00:00.0,00:00.0,12231,GET musky scent with your poin! Dapatkan potongan pembelanjaan dgn Pay with Point dan nikmati keharuman dr White Musk Body Mist 100ml. s/d 3May17. T&C Apply.,5,1000000098,12230,AMH 4th Window SMS - MON - 10042017,101370,20170410-M6-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point pay body mist white mu,FALSE
4268,100001082,15 20170410-M7-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point shower gel lotus,ENGAGE - SMS,00:00.0,00:00.0,1241,REDEEM poin Anda & dapatkan Fijian Water Lotus Shower Gel 60ml (100 poin). Enjoy the marine fragrance! s/d 3May17. T&C Aplly. www.bit.ly/lybcredemption,5,1000000098,1241,AMH 4th Window SMS - MON - 10042017,101372,20170410-M7-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point shower gel lotus,FALSE
4269,100001083,16 20170410-M8-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point lotion lotus,ENGAGE - SMS,00:00.0,00:00.0,391,REDEEEM poin Anda dan dapatkan Fijian Water Lotus Body Lotion 60ml (160 poin). With Lightweight moisture! s/d 3May17. T&C Apply. Klik www.bit.ly/lybcredemption,5,1000000098,391,AMH 4th Window SMS - MON - 10042017,101374,20170410-M8-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point lotion lotus,FALSE
4270,100001084,17 20170410-M9-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point edt lotus,ENGAGE - SMS,00:00.0,00:00.0,103,REDEEM poin Anda dan dapatkan Fijian Water Lotus EDT (270 poin). Get the fresh aquatic-floral scent. s/d 3May17. T&C Apply. Klik www.bit.ly/lybcredemption,5,1000000098,103,AMH 4th Window SMS - MON - 10042017,101375,20170410-M9-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WD-Point edt lotus,FALSE
4271,100001085,1 20170413-Y1-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Shea,ENGAGE - SMS,00:00.0,00:00.0,9600,"HURRY UP, REDEEM BEFORE EXPIRED! Start from 70 point, Anda bisa menukarkan poin dgn rangkaian Shea. Lihat katalog lengkapnya: http://bit.ly/lybcredemption",5,1000000099,9600,AMH 5th Window SMS - THU - 13042017,101410,20170413-Y1-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Shea,FALSE
4272,100001086,2 20170413-Y2-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Fuji Grean Tea,ENGAGE - SMS,00:00.0,00:00.0,6608,"HURRY UP, REDEEM BEFORE EXPIRED! Start from 90 point, Anda bisa menukarkan poin dgn berbagai rangkaian Fuji Green Tea.Info klik: http://bit.ly/lybcredemption",5,1000000099,6605,AMH 5th Window SMS - THU - 13042017,101411,20170413-Y2-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Fuji Grean Tea,FALSE
4273,100001087,3 20170413-Y3-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Voyage,ENGAGE - SMS,00:00.0,00:00.0,16049,"REDEEM BEFORE EXPIRED! Start from 100 point, Anda bisa menukarkan poin dgn rangkaian Voyage Polynesian/Fijian Water Lotus. Klik: http://bit.ly/lybcredemption",5,1000000099,16047,AMH 5th Window SMS - THU - 13042017,101412,20170413-Y3-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Voyage,FALSE
4274,100001088,4 20170413-Y4-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Gift AMH,ENGAGE - SMS,00:00.0,00:00.0,89287,"A Happy Gift for Happy You on Happy Planet. Dapatkan NEW Almond Milk dan Honey dikemas dalam gift cube yang unik. Harga mulai 139k, s/d 3May17. T&C Apply.",5,1000000099,89281,AMH 5th Window SMS - THU - 13042017,101413,20170413-Y4-4AMH-LYB-Teens + Millennials + GenX + Senior + Others-WE-Gift AMH,FALSE
4275,100001089,5 20170413-R1-4AMH-ALL-ALL-WE-GREEN TEA SHOWER GEL 250ML,ENGAGE - SMS,00:00.0,00:00.0,21199,REDEEM YOUR POINT QUICKLY! Tukar 90 poin Anda dgn Shower Gel 250ml & dapatkan produk favorit lainnya s/d 30Apr17. Info klik: http://bit.ly/lybcredemption,5,1000000099,21196,AMH 5th Window SMS - THU - 13042017,101325,20170413-R1-4AMH-ALL-ALL-WE-GREEN TEA SHOWER GEL 250ML,FALSE
4276,100001090,6 20170413-R2-4AMH-ALL-ALL-WE-Reminder Point,ENGAGE - SMS,00:00.0,00:00.0,49748,DON'T FORGET TO REDEEM YOUR POINT! Temukan produk favoritmu di katalog redemption kami. Jangan sampai poinmu hangus. Info klik: http://bit.ly/lybcredemption,5,1000000099,49742,AMH 5th Window SMS - THU - 13042017,101327,20170413-R2-4AMH-ALL-ALL-WE-Reminder Point,FALSE
4277,100001091,7 20170413-R3-4AMH-ALL-ALL-WE-RENO - VITAMIN E FACE WASH 125ML,ENGAGE - SMS,00:00.0,00:00.0,6119,REDEEM YOUR POINT QUICKLY! Segera tukarkan 110 poin Anda dgn Vitamin E Face Wash 125ml s/d 30Apr17. Lihat katalog lengkapnya: http://bit.ly/lybcredemption,5,1000000099,6118,AMH 5th Window SMS - THU - 13042017,101330,20170413-R3-4AMH-ALL-ALL-WE-RENO - VITAMIN E FACE WASH 125ML,FALSE
4278,100001092,8 20170413-R4-4AMH-ALL-ALL-WE-Reminder Point,ENGAGE - SMS,00:00.0,00:00.0,29011,DON'T FORGET TO REDEEM YOUR POINT! Temukan produk terbaikmu di katalog redemption kami. Jangan sampai poinmu hangus. Info klik: http://bit.ly/lybcredemption,5,1000000099,29009,AMH 5th Window SMS - THU - 13042017,101331,20170413-R4-4AMH-ALL-ALL-WE-Reminder Point,FALSE
4279,100001093,9 20170413-M1-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point pay vit e face wash,ENGAGE - SMS,00:00.0,00:00.0,58219,"PAY WITH YOUR POINT! Dapatkan potongan pembelanjaan dgn menukarkan poin Anda utk pembelian Vitamin E Face Wash 125ml. Hurry up, don't be late! T&C Apply.",5,1000000099,58218,AMH 5th Window SMS - THU - 13042017,101380,20170413-M1-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point pay vit e face wash,FALSE
4280,100001094,10 20170413-M2-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point vit e face wash,ENGAGE - SMS,00:00.0,00:00.0,6539,REDEEM YOUR POINT QUICKLY! Segera tukarkan 110 poin Anda dgn Vitamin E Face Wash 125ml s/d 30Apr17. Lihat katalog lengkapnya: http://bit.ly/lybcredemption,5,1000000099,6539,AMH 5th Window SMS - THU - 13042017,101383,20170413-M2-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point vit e face wash,FALSE
4281,100001095,11 20170413-M3-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point lip&cheek stain,ENGAGE - SMS,00:00.0,00:00.0,2730,REDEEM YOUR POINT NOW! Tukar 165 poin Anda dgn berbagai pilihan warna menarik dari Lips & Check Stain s/d 30Apr17. Info klik: http://bit.ly/lybcredemption,5,1000000099,2730,AMH 5th Window SMS - THU - 13042017,101385,20170413-M3-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point lip&cheek stain,FALSE
4282,100001096,12 20170413-M4-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point fresh sorbet blush,ENGAGE - SMS,00:00.0,00:00.0,2814,REDEEM YOUR POINT NOW! Tukar 220 poin Anda dgn berbagai pilihan warna dari Fresh Sorbet Blush s/d 30Apr17. Lihat katalog lengkap: http://bit.ly/lybcredemption,5,1000000099,2814,AMH 5th Window SMS - THU - 13042017,101387,20170413-M4-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point fresh sorbet blush,FALSE
4283,100001097,13 20170413-M5-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point pay deo white musk,ENGAGE - SMS,00:00.0,00:00.0,33480,"PAY WITH YOUR POINT! Dapatkan potongan pembelanjaan dgn menukarkan poin Anda utk pembelian White Musk Deodorant, harga 109k. While stock lasts! T&C Apply.",5,1000000099,33480,AMH 5th Window SMS - THU - 13042017,101389,20170413-M5-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point pay deo white musk,FALSE
4284,100001098,14 20170413-M6-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point pay body mist white,ENGAGE - SMS,00:00.0,00:00.0,38246,"PAY WITH YOUR POINT! Dapatkan potongan pembelanjaan dgn Pay With Point utk pembelian Body Mist White Musk, harga 209k. Hurry up, don't be late! T&C Apply.",5,1000000099,38241,AMH 5th Window SMS - THU - 13042017,101391,20170413-M6-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point pay body mist white mu,FALSE
4285,100001099,15 20170413-M7-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point shower gel lotus,ENGAGE - SMS,00:00.0,00:00.0,8012,REDEEM YOUR POINT NOW! Segera tukar 100 poin Anda dgn Fijian Water Lotus Shower Gel 250ml s/d 30Apr17. Lihat katalog lengkapnya: http://bit.ly/lybcredemption,5,1000000099,8010,AMH 5th Window SMS - THU - 13042017,101396,20170413-M7-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point shower gel lotus,FALSE
4286,100001100,16 20170413-M8-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point lotion lotus,ENGAGE - SMS,00:00.0,00:00.0,3665,REDEEM YOUR POINT NOW! Segera tukar 160 poin Anda dgn Fijian Water Lotus Body Lotion 250ml s/d 30Apr17. Lihat katalog lengkapnya: http://bit.ly/lybcredemption,5,1000000099,3664,AMH 5th Window SMS - THU - 13042017,101397,20170413-M8-4AMH-FAN+LYB-Teens + Millennials + GenX + Senior + Other-WE-Point lotion lotus,FALSE
