"","customer_id","first_date","last_date","recency","latency","basket_count","annual_spend","ave_basket","ave_unit_price","ave_disc_pct"
"351",18793232,"2016-10-07","2017-02-05","310","20","7","4490000",641428,179600,10
"352",19119346,"2016-10-24","2016-10-24","206","0","1","419000",419000,419000,0
"353",18383326,"2016-06-22","2017-02-16","321","119","3","537000",179000,179000,5
"354",19571405,"2016-04-10","2016-05-05","34","12","3","3134000",1044666,195875,43
"355",20835830,"2016-09-26","2016-12-17","260","82","2","1612000",806000,179111,18
"356",18346366,"2016-12-19","2016-12-19","262","0","1","189000",189000,189000,0
"357",19455095,"2016-04-01","2017-03-18","351","50","8","8983000",1122875,230333,18
"358",19391653,"2016-12-27","2016-12-27","270","0","1","507000",507000,169000,0
"359",21201541,"2016-10-25","2016-12-21","264","57","2","1072000",536000,119111,13
"360",19031640,"2016-09-29","2016-12-10","253","72","2","995000",497500,165833,52
"361",18261874,"2016-11-02","2016-11-02","215","0","1","768000",768000,384000,32
"362",18515060,"2016-10-09","2016-12-25","268","19","5","3686000",737200,263285,18
"363",18616689,"2016-04-09","2017-03-31","364","16","23","7094000",308434,168904,6
"364",19712958,"2016-05-19","2017-03-06","339","97","4","1343000",335750,191857,24
"365",19536077,"2017-01-26","2017-01-26","300","0","1","617000",617000,205666,25
"366",19491661,"2016-06-30","2016-11-10","223","133","2","946000",473000,236500,7
"367",18261887,"2016-05-09","2016-06-09","69","31","2","751000",375500,107285,6
"368",18755969,"2016-04-12","2016-08-18","139","128","2","1133000",566500,161857,27
"369",18741661,"2016-05-10","2016-05-10","39","0","1","209000",209000,209000,0
"370",18364659,"2016-12-29","2016-12-29","272","0","1","228000",228000,114000,0
"371",19376937,"2016-04-10","2017-02-12","317","77","5","2561000",512200,284555,20
"372",18363562,"2016-05-19","2017-03-07","340","41","8","1858000",232250,154833,17
"373",18469953,"null","null","null","null","null","null",0,0,0
"374",21292406,"2016-12-29","2017-03-12","345","73","2","1175000",587500,235000,17
"375",21277579,"2016-12-19","2017-03-29","362","50","3","2809000",936333,255363,8
"376",20823155,"2017-01-03","2017-01-03","277","0","1","458000",458000,229000,20
"377",19690796,"2016-06-22","2016-12-24","267","185","2","1315000",657500,146111,22
"378",19571475,"2016-07-19","2016-07-19","109","0","1","269000",269000,269000,0
"379",21012394,"2016-06-02","2017-02-23","328","133","3","1079000",359666,89916,4
"380",18728471,"2016-04-30","2017-01-15","289","260","2","944000",472000,157333,43
"381",18791469,"2016-05-17","2016-10-06","188","71","3","5694000",1898000,284700,11
"382",18317525,"2016-04-06","2016-04-06","5","0","1","358000",358000,179000,0
"383",21022018,"2016-06-12","2017-02-12","317","81","4","1049000",262250,149857,7
"384",18545596,"2016-04-26","2017-02-19","324","42","8","6401000",800125,336894,15
"385",18257819,"2016-04-30","2017-01-21","295","53","6","2438000",406333,174142,29
"386",19376973,"2016-04-20","2016-11-09","222","67","4","1691000",422750,187888,6
"387",19148050,"2016-12-21","2016-12-21","264","0","1","803000",803000,114714,10
"388",19271825,"2016-07-12","2016-10-03","185","83","2","428000",214000,214000,0
"389",19478173,"2016-09-04","2016-09-27","179","23","2","2707000",1353500,180466,17
"390",19460148,"2016-04-15","2017-03-18","351","30","12","14975000",1247916,226893,12
"391",19451078,"2016-05-10","2016-05-10","39","0","1","567000",567000,189000,50
"392",19121157,"2016-06-27","2016-11-17","230","143","2","1017000",508500,339000,20
"393",19512482,"2016-11-18","2016-11-18","231","0","1","219000",219000,219000,0
"394",18342219,"2016-04-10","2017-01-29","303","73","5","1593000",318600,199125,11
"395",21257237,"2016-12-02","2017-01-25","299","54","2","587000",293500,195666,17
"396",20881921,"2016-04-08","2016-06-07","67","60","2","625000",312500,125000,14
"397",20828560,"2016-04-19","2017-02-17","322","60","6","3964000",660666,233176,25
"398",18764951,"2016-04-07","2017-01-24","298","146","3","707000",235666,235666,0
"399",19594955,"2016-04-25","2016-07-24","114","45","3","1264000",421333,180571,0
"400",18617059,"2016-07-05","2016-12-21","264","169","2","896000",448000,224000,37
"401",19184211,"2016-06-07","2016-06-07","67","0","1","89000",89000,89000,0
"402",18564297,"2016-04-13","2017-03-01","334","32","11","5200000",472727,173333,17
"403",19382018,"2017-03-26","2017-03-26","359","0","1","827000",827000,118142,15
"404",19143988,"2016-08-08","2016-08-08","129","0","1","308000",308000,154000,0
"405",20883488,"2016-04-02","2016-10-12","194","193","2","387000",193500,96750,12
"406",18484552,"2016-12-22","2016-12-22","265","0","1","1492000",1492000,186500,25
"407",18357668,"2016-08-17","2016-08-17","138","0","1","1194000",1194000,199000,50
"408",19133346,"2017-02-22","2017-02-22","327","0","1","318000",318000,159000,10
"409",19144074,"2016-07-11","2016-07-11","101","0","1","856000",856000,214000,19
"410",18618373,"2016-04-09","2016-04-09","8","0","1","996000",996000,249000,35
"411",21170792,"2016-10-03","2017-02-13","318","66","3","1483000",494333,185375,7
"412",20845358,"2016-08-28","2016-08-28","149","0","1","89000",89000,89000,0
"413",18313541,"2016-09-15","2016-09-15","167","0","1","975000",975000,195000,10
"414",19449010,"2016-10-10","2016-10-10","192","0","1","349000",349000,349000,0
"415",21054471,"2016-07-09","2017-02-13","318","73","4","1102000",275500,137750,5
"416",19305362,"2016-04-20","2016-06-27","87","68","2","926000",463000,185200,17
"417",18584012,"2016-05-13","2016-05-22","51","9","2","388000",194000,194000,0
"418",18496951,"2016-05-15","2017-02-10","315","90","4","2327000",581750,101173,8
"419",19708177,"2016-08-18","2017-03-27","360","110","3","1272000",424000,159000,10
"420",18515609,"2016-09-01","2016-09-01","153","0","1","508000",508000,254000,46
"421",19484018,"2017-02-16","2017-02-16","321","0","1","347000",347000,115666,0
"422",19135477,"2017-02-01","2017-02-01","306","0","1","339000",339000,339000,0
"423",18357625,"2016-09-13","2016-09-13","165","0","1","487000",487000,162333,0
"424",2200001000029502,"2017-02-09","2017-02-09","314","0","1","418000",418000,139333,15
"425",21233529,"2016-11-14","2016-11-29","242","15","2","647000",323500,161750,13
"426",19118835,"2016-06-02","2017-03-24","357","42","8","7580000",947500,189500,10
"427",18646329,"2016-05-08","2016-10-11","193","156","2","2161000",1080500,144066,25
"428",19113991,"2016-04-03","2017-02-27","332","36","10","3478000",347800,183052,8
"429",19468685,"2016-04-17","2016-12-11","254","59","5","3926000",785200,230941,20
"430",19395410,"2016-04-19","2017-02-12","317","99","4","1594000",398500,265666,23
"431",21149099,"2016-09-15","2016-11-27","240","73","2","697000",348500,232333,0
"432",18675276,"2016-06-04","2017-03-28","361","59","6","5979000",996500,206172,21
"433",18380944,"2016-07-21","2016-07-21","111","0","1","997000",997000,166166,10
"434",18677091,"2017-02-22","2017-02-22","327","0","1","678000",678000,339000,0
"435",18609624,"2016-09-14","2016-10-03","185","19","2","1156000",578000,289000,5
"436",19405328,"2016-05-19","2016-05-19","48","0","1","537000",537000,179000,9
"437",19451025,"2016-04-17","2016-12-17","260","81","4","1803000",450750,257571,6
"438",19536609,"2017-02-01","2017-02-01","306","0","1","1236000",1236000,309000,8
"439",20878105,"2016-06-21","2016-06-21","81","0","1","259000",259000,259000,0
"440",18353970,"2016-07-07","2017-03-28","361","264","2","1956000",978000,489000,22
"441",21215363,"2016-11-03","2016-12-19","262","46","2","1343000",671500,167875,7
"442",18250492,"2016-04-08","2016-10-23","205","99","3","2432000",810666,173714,14
"443",18648348,"2016-05-03","2016-05-03","32","0","1","1225000",1225000,245000,50
"444",21024065,"2016-06-29","2016-10-14","196","26","5","1651000",330200,165100,12
"445",18355343,"2016-05-08","2017-03-21","354","63","6","2240000",373333,186666,15
"446",20846626,"2016-07-14","2016-08-29","150","46","2","906000",453000,226500,21
"447",20819736,"2016-05-07","2016-05-07","36","0","1","449000",449000,449000,0
"448",21023076,"2016-06-13","2017-02-25","330","128","3","1342000",447333,167750,6
"449",20850161,"2016-04-23","2017-02-15","320","59","6","4193000",698833,246647,29
"450",18580411,"2016-04-23","2016-10-30","212","190","2","648000",324000,324000,17
"451",18564344,"2016-12-07","2017-01-28","302","26","3","1441000",480333,160111,11
"452",21246253,"2016-11-24","2017-03-09","342","35","4","2728000",682000,209846,5
"453",18512356,"2016-10-04","2016-12-28","271","42","3","2169000",723000,197181,21
"454",19319302,"2016-07-02","2016-10-30","212","40","4","1115000",278750,223000,6
"455",18678597,"2016-06-23","2017-03-27","360","277","2","548000",274000,274000,0
"456",19451017,"2016-05-30","2017-03-07","340","140","3","4307000",1435666,307642,10
"457",19126630,"2016-08-31","2016-08-31","152","0","1","438000",438000,219000,10
"458",18361094,"2016-07-17","2016-08-20","141","34","2","646000",323000,161500,22
"459",18251449,"2017-03-28","2017-03-28","361","0","1","189000",189000,189000,50
"460",18353925,"2016-05-05","2016-12-26","269","235","2","1226000",613000,306500,17
"461",21264272,"2016-12-07","2017-02-27","332","27","4","2044000",511000,340666,22
"462",19221419,"2016-06-02","2016-06-02","62","0","1","952000",952000,158666,12
"463",18260630,"2016-11-30","2016-11-30","243","0","1","746000",746000,186500,30
"464",19618618,"2016-05-10","2016-07-14","104","65","2","3287000",1643500,219133,3
"465",19535417,"2016-05-03","2016-05-03","32","0","1","239000",239000,239000,0
"466",20810950,"2016-05-26","2016-06-06","66","11","2","498000",249000,249000,20
"467",20845126,"2016-10-20","2016-10-20","202","0","1","179000",179000,179000,0
"468",19205796,"2016-08-31","2017-03-09","342","31","7","3936000",562285,246000,7
"469",19085235,"2017-03-21","2017-03-21","354","0","1","179000",179000,179000,0
"470",18521260,"2016-07-07","2016-07-07","97","0","1","618000",618000,206000,36
"471",19536208,"2016-06-27","2016-06-27","87","0","1","387000",387000,129000,12
"472",18377433,"2016-06-30","2016-06-30","90","0","1","278000",278000,139000,10
"473",18261915,"2016-04-09","2017-02-05","310","50","7","5411000",773000,150305,11
"474",18341480,"2016-06-22","2016-06-22","82","0","1","1457000",1457000,161888,16
"475",18260733,"2017-02-28","2017-02-28","333","0","1","778000",778000,389000,10
"476",21017548,"2016-06-07","2017-01-03","277","70","4","2430000",607500,202500,16
"477",19120510,"2016-04-02","2016-12-05","248","123","3","477000",159000,159000,0
"478",18359026,"2016-04-13","2017-01-09","283","271","2","647000",323500,215666,0
"479",18693770,"2016-07-14","2016-07-21","111","7","2","367000",183500,122333,11
"480",19558233,"2016-04-17","2017-03-28","361","69","6","21004000",3500666,216536,14
"481",21157618,"2016-09-23","2017-02-05","310","45","4","995000",248750,199000,4
"482",19117706,"2016-05-24","2016-10-28","210","52","4","3163000",790750,186058,10
"483",19395379,"2017-02-19","2017-02-19","324","0","1","299000",299000,299000,0
"484",20878362,"null","null","null","null","null","null",0,0,0
"485",18661476,"2016-05-02","2016-05-02","31","0","1","379000",379000,379000,0
"486",2200001000042990,"2017-02-25","2017-02-25","330","0","1","667000",667000,166750,16
"487",19187045,"2016-11-29","2017-02-08","313","71","2","497000",248500,165666,7
"488",20876903,"2016-05-16","2016-05-16","45","0","1","49000",49000,49000,0
"489",18693819,"2016-08-17","2017-01-04","278","140","2","1184000",592000,197333,19
"490",18635023,"2016-05-04","2017-02-24","329","148","3","3980000",1326666,189523,37
"491",18800744,"2016-12-25","2016-12-25","268","0","1","269000",269000,269000,50
"492",18354048,"2016-04-10","2017-02-15","320","311","2","1460000",730000,146000,44
"493",19153596,"2016-05-02","2016-09-30","182","151","2","1352000",676000,169000,50
"494",20859609,"2016-04-09","2016-11-14","227","219","2","1097000",548500,365666,35
"495",19317635,"2016-07-07","2016-07-07","97","0","1","1046000",1046000,209200,50
"496",20900214,"2016-04-21","2016-06-07","67","47","2","1162000",581000,193666,10
"497",18609298,"2016-08-17","2016-08-17","138","0","1","549000",549000,549000,0
"498",19068802,"2017-02-22","2017-02-22","327","0","1","648000",648000,324000,0
"499",19313321,"2016-08-17","2016-08-17","138","0","1","2231000",2231000,223100,31
"500",18325692,"2016-04-17","2016-10-03","185","169","2","1393000",696500,199000,4
"501",19571631,"2016-04-01","2016-07-27","117","58","3","574000",191333,95666,14
"502",19534755,"2016-04-12","2017-03-26","359","38","10","13176000",1317600,185577,18
"503",19227411,"2016-06-14","2017-01-30","304","230","2","1813000",906500,259000,16
"504",19583737,"2016-09-20","2017-03-01","334","54","4","1274000",318500,212333,8
"505",21019095,"2016-06-09","2016-07-02","92","23","2","1604000",802000,320800,14
"506",18358238,"2016-11-17","2017-01-09","283","53","2","418000",209000,209000,8
"507",19117602,"2016-07-28","2016-12-26","269","151","2","488000",244000,244000,0
"508",18700577,"2016-06-23","2016-06-23","83","0","1","219000",219000,109500,20
"509",20889782,"2016-05-04","2016-06-21","81","24","3","874000",291333,145666,15
"510",18251365,"2016-09-27","2016-09-27","179","0","1","179000",179000,179000,0
"511",21246546,"2016-12-23","2017-02-10","315","49","2","388000",194000,194000,0
"512",2200001000023626,"2017-02-04","2017-02-04","309","0","1","348000",348000,116000,14
"513",18250517,"2016-09-28","2016-09-28","180","0","1","149000",149000,149000,0
"514",18564351,"2016-12-01","2016-12-01","244","0","1","549000",549000,549000,30
"515",18351631,"2016-06-13","2016-06-13","73","0","1","852000",852000,213000,2
"516",18611215,"2016-04-10","2017-03-20","353","38","10","7806000",780600,278785,25
"517",19202759,"2016-04-01","2016-06-02","62","62","2","1265000",632500,253000,0
"518",19286018,"2016-05-03","2016-12-30","273","48","6","2134000",355666,125529,19
"519",19477159,"2016-08-23","2016-08-23","144","0","1","135000",135000,67500,4
"520",18259456,"2016-08-26","2016-12-09","252","21","6","1810000",301666,181000,16
"521",21015539,"2016-07-24","2017-02-15","320","29","8","3607000",450875,144280,6
"522",2200001000021948,"2017-02-02","2017-03-01","334","13","3","1035000",345000,172500,7
"523",18882828,"2016-10-17","2016-10-17","199","0","1","567000",567000,81000,8
"524",19116014,"2016-12-26","2016-12-26","269","0","1","457000",457000,152333,0
"525",18510084,"2016-04-09","2016-12-18","261","126","3","1124000",374666,187333,16
"526",19317744,"2016-06-16","2016-10-17","199","61","3","1156000",385333,231200,0
"527",18350285,"2016-04-22","2017-02-19","324","27","12","4748000",395666,189920,14
"528",19176359,"2016-05-02","2016-05-04","33","1","3","3345000",1115000,223000,50
"529",18462350,"2016-06-01","2016-07-21","111","50","2","2243000",1121500,224300,15
"530",18470711,"2016-04-19","2016-06-22","82","64","2","658000",329000,329000,25
"531",20922557,"2016-10-10","2016-10-10","192","0","1","249000",249000,124500,20
"532",19119386,"2016-05-17","2016-05-17","46","0","1","1244000",1244000,207333,10
"533",18503628,"2016-08-23","2017-03-23","356","106","3","622000",207333,124400,3
"534",18356396,"2017-01-07","2017-03-18","351","70","2","1215000",607500,243000,2
"535",19265150,"2016-05-27","2017-03-22","355","33","10","4390000",439000,182916,11
"536",19116467,"2016-04-01","2016-12-26","269","269","2","1726000",863000,431500,0
"537",18575674,"2016-04-30","2016-10-29","211","182","2","1262000",631000,157750,39
"538",2200001000033348,"2017-03-19","2017-03-19","352","0","1","179000",179000,179000,0
"539",18402714,"2016-05-23","2016-05-23","52","0","1","89000",89000,89000,0
"540",18592808,"2016-05-30","2017-03-08","341","47","7","5879000",839857,267227,12
"541",20843727,"null","null","null","null","null","null",0,0,0
"542",19495945,"2016-05-28","2017-03-24","357","75","5","1454000",290800,181750,0
"543",18793227,"2016-04-22","2017-03-05","338","105","4","716000",179000,179000,5
"544",18718546,"2016-07-13","2016-07-13","103","0","1","267000",267000,89000,29
"545",20911305,"2016-04-10","2016-10-04","186","29","7","1692000",241714,188000,19
"546",18510154,"2016-04-23","2017-03-12","345","80","5","4295000",859000,252647,14
"547",19204207,"2016-09-12","2016-09-12","164","0","1","458000",458000,229000,0
"548",19585193,"2016-07-18","2016-07-18","108","0","1","199000",199000,199000,0
"549",18358105,"2016-04-28","2017-03-22","355","36","10","8164000",816400,194380,16
"550",18247091,"2016-04-17","2017-02-18","323","20","16","19137000",1196062,273385,9
